resident_id,payment_date,description,amount,year,sheet_name
C020,,Annual Fee 2023,50.0,2023,Fee Halya 1
C020,,Annual Fee 2024,50.0,2024,Fee Halya 1
C020,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C020,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C020,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C020,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C020,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C020,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C022,,Annual Fee 2024,50.0,2024,Fee Halya 1
C022,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C022,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C022,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C024,,Membership Fee,10.0,2023,Fee Halya 1
C024,,Annual Fee 2023,50.0,2023,Fee Halya 1
C024,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C024,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C024,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C024,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C024,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C024,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C026,,Membership Fee,10.0,2023,Fee Halya 1
C026,,Annual Fee 2023,50.0,2023,Fee Halya 1
C026,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C026,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C026,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C026,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C026,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C028,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C028,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C028,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C028,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C030,,Membership Fee,10.0,2023,Fee Halya 1
C030,,Annual Fee 2023,50.0,2023,Fee Halya 1
C030,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C030,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C030,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C030,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C030,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C030,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C032,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C032,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C032,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C032,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C032,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C034,,Membership Fee,10.0,2023,Fee Halya 1
C034,,Annual Fee 2023,50.0,2023,Fee Halya 1
C034,,Annual Fee 2024,10.0,2024,Fee Halya 1
C034,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C034,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C034,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C034,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C038,,Membership Fee,10.0,2023,Fee Halya 1
C038,,Annual Fee 2023,50.0,2023,Fee Halya 1
C038,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C038,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C038,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C038,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C038,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C038,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C040,,Membership Fee,10.0,2023,Fee Halya 1
C040,,Annual Fee 2023,50.0,2023,Fee Halya 1
C040,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C040,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C040,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C040,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C040,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C040,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C042,,Membership Fee,10.0,2023,Fee Halya 1
C042,,Annual Fee 2023,50.0,2023,Fee Halya 1
C042,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C042,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C042,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C042,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C042,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C042,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C042,,Excess Payment Brought Forward,55.0,2025,Fee Halya 1
C044,,Membership Fee,10.0,2023,Fee Halya 1
C044,,Annual Fee 2023,50.0,2023,Fee Halya 1
C044,,Annual Fee 2024,50.0,2024,Fee Halya 1
C044,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C044,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C044,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C044,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C044,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C044,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C048,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C048,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C048,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C048,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C050,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C050,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C050,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C050,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C050,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C052,,Membership Fee,10.0,2023,Fee Halya 1
C052,,Annual Fee 2023,50.0,2023,Fee Halya 1
C052,,Annual Fee 2024,50.0,2024,Fee Halya 1
C052,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C052,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C052,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C052,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C052,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C052,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C054,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C054,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C054,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C054,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C054,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C056,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C056,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C058,,Membership Fee,10.0,2024,Fee Halya 1
C058,,Annual Fee 2023,50.0,2023,Fee Halya 1
C058,,Annual Fee 2024,50.0,2024,Fee Halya 1
C058,,Guard Fee - Raya,30.0,2025,Fee Halya 1
C058,,Guard Fee - April 2025,30.0,2025,Fee Halya 1
C058,,Guard Fee - May 2025,30.0,2025,Fee Halya 1
C058,,Guard Fee - June 2025,30.0,2025,Fee Halya 1
C058,,Guard Fee - July 2025,30.0,2025,Fee Halya 1
C058,,Guard Fee - August 2025,55.0,2025,Fee Halya 1
C058,,Excess Payment Brought Forward,20.0,2025,Fee Halya 1
A001,,Guard Fee - April 2025,30.0,2025,Sticker
A002,,Membership Fee,10.0,2023,Sticker
A002,,Annual Fee 2023,50.0,2023,Sticker
A002,,Annual Fee 2024,50.0,2024,Sticker
A002,,Guard Fee - Raya,30.0,2025,Sticker
A002,,Guard Fee - April 2025,30.0,2025,Sticker
A003,,Membership Fee,10.0,2023,Sticker
A003,,Annual Fee 2023,50.0,2023,Sticker
A003,,Annual Fee 2024,50.0,2024,Sticker
A003,,Guard Fee - Raya,30.0,2025,Sticker
A003,,Guard Fee - April 2025,30.0,2025,Sticker
A004,,Membership Fee,10.0,2023,Sticker
A004,,Annual Fee 2023,50.0,2023,Sticker
A004,,Annual Fee 2024,50.0,2024,Sticker
A004,,Guard Fee - Raya,30.0,2025,Sticker
A004,,Guard Fee - April 2025,30.0,2025,Sticker
A005,,Guard Fee - April 2025,30.0,2025,Sticker
A006,,Membership Fee,10.0,2023,Sticker
A006,,Annual Fee 2023,50.0,2023,Sticker
A006,,Annual Fee 2024,50.0,2024,Sticker
A006,,Guard Fee - Raya,30.0,2025,Sticker
A006,,Guard Fee - April 2025,30.0,2025,Sticker
A007,,Membership Fee,10.0,2023,Sticker
A007,,Annual Fee 2023,50.0,2023,Sticker
A007,,Guard Fee - Raya,30.0,2025,Sticker
A007,,Guard Fee - April 2025,30.0,2025,Sticker
A008,,Membership Fee,10.0,2023,Sticker
A008,,Annual Fee 2023,50.0,2023,Sticker
A008,,Annual Fee 2024,50.0,2024,Sticker
A008,,Guard Fee - Raya,30.0,2025,Sticker
A008,,Guard Fee - April 2025,30.0,2025,Sticker
A010,,Membership Fee,10.0,2023,Sticker
A010,,Annual Fee 2023,50.0,2023,Sticker
A010,,Guard Fee - Raya,30.0,2025,Sticker
A010,,Guard Fee - April 2025,30.0,2025,Sticker
A011,,Guard Fee - Raya,30.0,2025,Sticker
A011,,Guard Fee - April 2025,30.0,2025,Sticker
A012,,Membership Fee,10.0,2023,Sticker
A012,,Annual Fee 2023,50.0,2023,Sticker
A012,,Guard Fee - Raya,30.0,2025,Sticker
A012,,Guard Fee - April 2025,30.0,2025,Sticker
A014,,Membership Fee,10.0,2023,Sticker
A014,,Annual Fee 2023,50.0,2023,Sticker
A014,,Guard Fee - Raya,30.0,2025,Sticker
A014,,Guard Fee - April 2025,30.0,2025,Sticker
A015,,Membership Fee,10.0,2023,Sticker
A015,,Annual Fee 2023,50.0,2023,Sticker
A015,,Guard Fee - Raya,30.0,2025,Sticker
A015,,Guard Fee - April 2025,30.0,2025,Sticker
A016,,Membership Fee,10.0,2023,Sticker
A016,,Annual Fee 2023,50.0,2023,Sticker
A016,,Guard Fee - Raya,30.0,2025,Sticker
A016,,Guard Fee - April 2025,30.0,2025,Sticker
A017,,Membership Fee,10.0,2023,Sticker
A017,,Annual Fee 2023,50.0,2023,Sticker
A017,,Guard Fee - Raya,30.0,2025,Sticker
A017,,Guard Fee - April 2025,30.0,2025,Sticker
A018,,Membership Fee,10.0,2023,Sticker
A018,,Annual Fee 2023,50.0,2023,Sticker
A018,,Guard Fee - Raya,30.0,2025,Sticker
A022,,Membership Fee,10.0,2023,Sticker
A022,,Annual Fee 2023,50.0,2023,Sticker
A022,,Guard Fee - Raya,30.0,2025,Sticker
A022,,Guard Fee - April 2025,30.0,2025,Sticker
A023,,Guard Fee - Raya,30.0,2025,Sticker
A023,,Guard Fee - April 2025,30.0,2025,Sticker
A024,,Membership Fee,10.0,2023,Sticker
A024,,Annual Fee 2023,50.0,2023,Sticker
A024,,Annual Fee 2024,50.0,2024,Sticker
A024,,Guard Fee - Raya,30.0,2025,Sticker
A024,,Guard Fee - April 2025,30.0,2025,Sticker
A025,,Membership Fee,10.0,2023,Sticker
A025,,Annual Fee 2023,50.0,2023,Sticker
A025,,Guard Fee - Raya,30.0,2025,Sticker
A025,,Guard Fee - April 2025,30.0,2025,Sticker
A026,,Membership Fee,10.0,2023,Sticker
A026,,Annual Fee 2023,50.0,2023,Sticker
A026,,Guard Fee - Raya,30.0,2025,Sticker
A026,,Guard Fee - April 2025,30.0,2025,Sticker
A027,,Membership Fee,10.0,2023,Sticker
A027,,Annual Fee 2023,50.0,2023,Sticker
A027,,Annual Fee 2024,50.0,2024,Sticker
A027,,Guard Fee - Raya,30.0,2025,Sticker
A027,,Guard Fee - April 2025,30.0,2025,Sticker
A028,,Membership Fee,10.0,2023,Sticker
A028,,Annual Fee 2023,50.0,2023,Sticker
A028,,Guard Fee - Raya,30.0,2025,Sticker
A028,,Guard Fee - April 2025,30.0,2025,Sticker
A029,,Membership Fee,10.0,2023,Sticker
A029,,Annual Fee 2023,50.0,2023,Sticker
A029,,Annual Fee 2024,50.0,2024,Sticker
A029,,Guard Fee - Raya,30.0,2025,Sticker
A029,,Guard Fee - April 2025,30.0,2025,Sticker
A031,,Membership Fee,10.0,2023,Sticker
A031,,Annual Fee 2023,50.0,2023,Sticker
A031,,Guard Fee - Raya,30.0,2025,Sticker
A031,,Guard Fee - April 2025,30.0,2025,Sticker
A032,,Membership Fee,10.0,2023,Sticker
A032,,Annual Fee 2023,50.0,2023,Sticker
A032,,Guard Fee - Raya,30.0,2025,Sticker
A032,,Guard Fee - April 2025,30.0,2025,Sticker
A033,,Annual Fee 2024,50.0,2024,Sticker
A033,,Guard Fee - Raya,30.0,2025,Sticker
A034,,Membership Fee,10.0,2023,Sticker
A034,,Annual Fee 2023,50.0,2023,Sticker
A034,,Guard Fee - Raya,30.0,2025,Sticker
A034,,Guard Fee - April 2025,30.0,2025,Sticker
A035,,Membership Fee,10.0,2023,Sticker
A035,,Annual Fee 2023,50.0,2023,Sticker
A035,,Guard Fee - Raya,30.0,2025,Sticker
A035,,Guard Fee - April 2025,30.0,2025,Sticker
A036,,Membership Fee,10.0,2023,Sticker
A036,,Annual Fee 2023,50.0,2023,Sticker
A036,,Guard Fee - Raya,30.0,2025,Sticker
A036,,Guard Fee - April 2025,30.0,2025,Sticker
A038,,Membership Fee,10.0,2023,Sticker
A038,,Annual Fee 2023,50.0,2023,Sticker
A038,,Guard Fee - Raya,30.0,2025,Sticker
A038,,Guard Fee - April 2025,30.0,2025,Sticker
A040,,Annual Fee 2024,50.0,2024,Sticker
A040,,Guard Fee - Raya,30.0,2025,Sticker
A040,,Guard Fee - April 2025,30.0,2025,Sticker
A041,,Membership Fee,10.0,2023,Sticker
A041,,Annual Fee 2023,50.0,2023,Sticker
A041,,Guard Fee - Raya,30.0,2025,Sticker
A041,,Guard Fee - April 2025,30.0,2025,Sticker
A042,,Membership Fee,10.0,2023,Sticker
A042,,Annual Fee 2023,50.0,2023,Sticker
A042,,Guard Fee - Raya,30.0,2025,Sticker
A042,,Guard Fee - April 2025,30.0,2025,Sticker
A043,,Membership Fee,10.0,2023,Sticker
A043,,Annual Fee 2023,50.0,2023,Sticker
A043,,Guard Fee - Raya,30.0,2025,Sticker
A044,,Membership Fee,10.0,2023,Sticker
A044,,Annual Fee 2023,50.0,2023,Sticker
A044,,Guard Fee - Raya,30.0,2025,Sticker
A044,,Guard Fee - April 2025,30.0,2025,Sticker
A045,,Membership Fee,10.0,2023,Sticker
A045,,Annual Fee 2023,50.0,2023,Sticker
A045,,Guard Fee - Raya,30.0,2025,Sticker
A046,,Membership Fee,10.0,2023,Sticker
A046,,Annual Fee 2023,50.0,2023,Sticker
A046,,Guard Fee - Raya,30.0,2025,Sticker
A046,,Guard Fee - April 2025,30.0,2025,Sticker
A047,,Membership Fee,10.0,2023,Sticker
A047,,Annual Fee 2023,50.0,2023,Sticker
A047,,Guard Fee - Raya,30.0,2025,Sticker
A047,,Guard Fee - April 2025,30.0,2025,Sticker
A048,,Membership Fee,10.0,2023,Sticker
A048,,Annual Fee 2023,50.0,2023,Sticker
A048,,Guard Fee - Raya,30.0,2025,Sticker
A048,,Guard Fee - April 2025,30.0,2025,Sticker
A049,,Membership Fee,10.0,2023,Sticker
A049,,Annual Fee 2023,50.0,2023,Sticker
A049,,Annual Fee 2024,50.0,2024,Sticker
A049,,Guard Fee - Raya,30.0,2025,Sticker
A049,,Guard Fee - April 2025,30.0,2025,Sticker
A050,,Guard Fee - Raya,30.0,2025,Sticker
A051,,Membership Fee,10.0,2023,Sticker
A051,,Annual Fee 2023,50.0,2023,Sticker
A051,,Guard Fee - Raya,30.0,2025,Sticker
A051,,Guard Fee - April 2025,30.0,2025,Sticker
A052,,Membership Fee,10.0,2023,Sticker
A052,,Annual Fee 2023,50.0,2023,Sticker
A052,,Guard Fee - Raya,30.0,2025,Sticker
A052,,Guard Fee - April 2025,30.0,2025,Sticker
A053,,Membership Fee,10.0,2024,Sticker
A053,,Annual Fee 2023,50.0,2023,Sticker
A053,,Guard Fee - Raya,30.0,2025,Sticker
A053,,Guard Fee - April 2025,30.0,2025,Sticker
A054,,Membership Fee,10.0,2023,Sticker
A054,,Annual Fee 2023,50.0,2023,Sticker
A054,,Guard Fee - Raya,30.0,2025,Sticker
A054,,Guard Fee - April 2025,30.0,2025,Sticker
A055,,Membership Fee,10.0,2023,Sticker
A055,,Annual Fee 2023,50.0,2023,Sticker
A055,,Guard Fee - Raya,30.0,2025,Sticker
A055,,Guard Fee - April 2025,30.0,2025,Sticker
A056,,Membership Fee,10.0,2023,Sticker
A056,,Annual Fee 2023,50.0,2023,Sticker
A056,,Guard Fee - Raya,30.0,2025,Sticker
A056,,Guard Fee - April 2025,30.0,2025,Sticker
A057,,Membership Fee,10.0,2023,Sticker
A057,,Annual Fee 2023,50.0,2023,Sticker
A057,,Guard Fee - Raya,30.0,2025,Sticker
A057,,Guard Fee - April 2025,30.0,2025,Sticker
A058,,Membership Fee,10.0,2024,Sticker
A058,,Annual Fee 2023,50.0,2023,Sticker
A058,,Guard Fee - Raya,30.0,2025,Sticker
A058,,Guard Fee - April 2025,30.0,2025,Sticker
A060,,Membership Fee,10.0,2023,Sticker
A060,,Annual Fee 2023,50.0,2023,Sticker
A060,,Guard Fee - Raya,30.0,2025,Sticker
A060,,Guard Fee - April 2025,30.0,2025,Sticker
A062,,Membership Fee,10.0,2023,Sticker
A062,,Annual Fee 2023,50.0,2023,Sticker
A062,,Guard Fee - Raya,30.0,2025,Sticker
A062,,Guard Fee - April 2025,30.0,2025,Sticker
B001,,Membership Fee,10.0,2023,Sticker
B001,,Annual Fee 2023,50.0,2023,Sticker
B001,,Guard Fee - Raya,30.0,2025,Sticker
B002,,Membership Fee,10.0,2023,Sticker
B002,,Annual Fee 2023,50.0,2023,Sticker
B002,,Guard Fee - Raya,30.0,2025,Sticker
B002,,Guard Fee - April 2025,30.0,2025,Sticker
B003,,Annual Fee 2024,50.0,2024,Sticker
B004,,Guard Fee - Raya,30.0,2025,Sticker
B005,,Membership Fee,10.0,2023,Sticker
B005,,Annual Fee 2023,50.0,2023,Sticker
B005,,Guard Fee - Raya,30.0,2025,Sticker
B005,,Guard Fee - April 2025,30.0,2025,Sticker
B006,,Membership Fee,10.0,2023,Sticker
B006,,Annual Fee 2023,50.0,2023,Sticker
B006,,Annual Fee 2024,50.0,2024,Sticker
B006,,Guard Fee - Raya,30.0,2025,Sticker
B006,,Guard Fee - April 2025,30.0,2025,Sticker
B007,,Membership Fee,10.0,2023,Sticker
B007,,Annual Fee 2023,50.0,2023,Sticker
B007,,Guard Fee - Raya,30.0,2025,Sticker
B007,,Guard Fee - April 2025,30.0,2025,Sticker
B008,,Membership Fee,10.0,2023,Sticker
B008,,Annual Fee 2023,50.0,2023,Sticker
B008,,Guard Fee - Raya,30.0,2025,Sticker
B008,,Guard Fee - April 2025,30.0,2025,Sticker
B010,,Membership Fee,10.0,2023,Sticker
B010,,Annual Fee 2023,50.0,2023,Sticker
B010,,Guard Fee - Raya,30.0,2025,Sticker
B010,,Guard Fee - April 2025,30.0,2025,Sticker
B011,,Membership Fee,10.0,2023,Sticker
B011,,Annual Fee 2023,50.0,2023,Sticker
B011,,Annual Fee 2024,50.0,2024,Sticker
B011,,Guard Fee - Raya,30.0,2025,Sticker
B011,,Guard Fee - April 2025,30.0,2025,Sticker
B012,,Membership Fee,10.0,2023,Sticker
B012,,Annual Fee 2023,50.0,2023,Sticker
B012,,Annual Fee 2024,50.0,2024,Sticker
B012,,Guard Fee - Raya,30.0,2025,Sticker
B012,,Guard Fee - April 2025,30.0,2025,Sticker
B013,,Membership Fee,10.0,2023,Sticker
B013,,Annual Fee 2023,50.0,2023,Sticker
B013,,Guard Fee - Raya,30.0,2025,Sticker
B013,,Guard Fee - April 2025,30.0,2025,Sticker
B014,,Membership Fee,10.0,2023,Sticker
B014,,Annual Fee 2023,50.0,2023,Sticker
B014,,Annual Fee 2024,50.0,2024,Sticker
B014,,Guard Fee - Raya,30.0,2025,Sticker
B014,,Guard Fee - April 2025,30.0,2025,Sticker
B015,,Membership Fee,10.0,2023,Sticker
B015,,Annual Fee 2023,50.0,2023,Sticker
B015,,Guard Fee - Raya,30.0,2025,Sticker
B015,,Guard Fee - April 2025,30.0,2025,Sticker
B016,,Membership Fee,10.0,2023,Sticker
B016,,Annual Fee 2023,50.0,2023,Sticker
B016,,Guard Fee - Raya,30.0,2025,Sticker
B016,,Guard Fee - April 2025,30.0,2025,Sticker
B017,,Membership Fee,10.0,2023,Sticker
B017,,Annual Fee 2023,50.0,2023,Sticker
B017,,Annual Fee 2024,50.0,2024,Sticker
B017,,Guard Fee - Raya,30.0,2025,Sticker
B017,,Guard Fee - April 2025,30.0,2025,Sticker
B018,,Guard Fee - April 2025,30.0,2025,Sticker
B019,,Guard Fee - Raya,30.0,2025,Sticker
B020,,Guard Fee - Raya,30.0,2025,Sticker
B020,,Guard Fee - April 2025,30.0,2025,Sticker
B021,,Membership Fee,10.0,2023,Sticker
B021,,Annual Fee 2023,50.0,2023,Sticker
B021,,Guard Fee - Raya,30.0,2025,Sticker
B021,,Guard Fee - April 2025,30.0,2025,Sticker
B022,,Membership Fee,10.0,2023,Sticker
B022,,Annual Fee 2023,50.0,2023,Sticker
B022,,Guard Fee - Raya,30.0,2025,Sticker
B022,,Guard Fee - April 2025,30.0,2025,Sticker
B023,,Membership Fee,10.0,2023,Sticker
B023,,Annual Fee 2023,50.0,2023,Sticker
B023,,Guard Fee - Raya,30.0,2025,Sticker
B023,,Guard Fee - April 2025,30.0,2025,Sticker
B024,,Membership Fee,10.0,2023,Sticker
B024,,Annual Fee 2023,50.0,2023,Sticker
B024,,Guard Fee - Raya,30.0,2025,Sticker
B024,,Guard Fee - April 2025,30.0,2025,Sticker
B025,,Membership Fee,10.0,2023,Sticker
B025,,Annual Fee 2023,50.0,2023,Sticker
B025,,Guard Fee - Raya,30.0,2025,Sticker
B025,,Guard Fee - April 2025,30.0,2025,Sticker
B026,,Membership Fee,10.0,2024,Sticker
B026,,Annual Fee 2023,50.0,2023,Sticker
B026,,Annual Fee 2024,50.0,2024,Sticker
B026,,Guard Fee - Raya,30.0,2025,Sticker
B026,,Guard Fee - April 2025,30.0,2025,Sticker
B027,,Membership Fee,10.0,2023,Sticker
B027,,Annual Fee 2023,50.0,2023,Sticker
B027,,Guard Fee - Raya,30.0,2025,Sticker
B027,,Guard Fee - April 2025,30.0,2025,Sticker
B028,,Membership Fee,10.0,2023,Sticker
B028,,Annual Fee 2023,50.0,2023,Sticker
B028,,Annual Fee 2024,50.0,2024,Sticker
B028,,Guard Fee - Raya,30.0,2025,Sticker
B028,,Guard Fee - April 2025,30.0,2025,Sticker
B029,,Membership Fee,10.0,2023,Sticker
B029,,Annual Fee 2023,50.0,2023,Sticker
B029,,Guard Fee - Raya,30.0,2025,Sticker
B029,,Guard Fee - April 2025,30.0,2025,Sticker
B030,,Membership Fee,10.0,2024,Sticker
B030,,Annual Fee 2023,50.0,2023,Sticker
B030,,Guard Fee - Raya,30.0,2025,Sticker
B031,,Membership Fee,10.0,2023,Sticker
B031,,Annual Fee 2023,50.0,2023,Sticker
B031,,Guard Fee - Raya,30.0,2025,Sticker
B031,,Guard Fee - April 2025,30.0,2025,Sticker
B032,,Membership Fee,10.0,2023,Sticker
B032,,Annual Fee 2023,50.0,2023,Sticker
B032,,Annual Fee 2024,50.0,2024,Sticker
B032,,Guard Fee - Raya,30.0,2025,Sticker
B032,,Guard Fee - April 2025,30.0,2025,Sticker
B033,,Guard Fee - Raya,30.0,2025,Sticker
B033,,Guard Fee - April 2025,30.0,2025,Sticker
B034,,Membership Fee,10.0,2023,Sticker
B034,,Annual Fee 2023,50.0,2023,Sticker
B034,,Annual Fee 2024,50.0,2024,Sticker
B034,,Annual Fee 2025,100.0,2025,Sticker
B034,,Guard Fee - Raya,30.0,2025,Sticker
B034,,Guard Fee - April 2025,30.0,2025,Sticker
B035,,Membership Fee,10.0,2023,Sticker
B035,,Annual Fee 2023,50.0,2023,Sticker
B035,,Guard Fee - Raya,30.0,2025,Sticker
B035,,Guard Fee - April 2025,30.0,2025,Sticker
B036,,Membership Fee,10.0,2023,Sticker
B036,,Annual Fee 2023,50.0,2023,Sticker
B036,,Guard Fee - Raya,30.0,2025,Sticker
B036,,Guard Fee - April 2025,30.0,2025,Sticker
B037,,Membership Fee,10.0,2023,Sticker
B037,,Annual Fee 2023,50.0,2023,Sticker
B037,,Guard Fee - Raya,30.0,2025,Sticker
B037,,Guard Fee - April 2025,30.0,2025,Sticker
B038,,Membership Fee,10.0,2023,Sticker
B038,,Annual Fee 2023,50.0,2023,Sticker
B038,,Annual Fee 2024,50.0,2024,Sticker
B038,,Guard Fee - Raya,30.0,2025,Sticker
B038,,Guard Fee - April 2025,30.0,2025,Sticker
B039,,Membership Fee,10.0,2023,Sticker
B039,,Annual Fee 2023,50.0,2023,Sticker
B039,,Annual Fee 2024,50.0,2024,Sticker
B039,,Guard Fee - Raya,30.0,2025,Sticker
B039,,Guard Fee - April 2025,30.0,2025,Sticker
B040,,Membership Fee,10.0,2023,Sticker
B040,,Annual Fee 2023,50.0,2023,Sticker
B040,,Guard Fee - Raya,30.0,2025,Sticker
B040,,Guard Fee - April 2025,30.0,2025,Sticker
B041,,Membership Fee,10.0,2023,Sticker
B041,,Annual Fee 2023,50.0,2023,Sticker
B041,,Guard Fee - Raya,30.0,2025,Sticker
B041,,Guard Fee - April 2025,30.0,2025,Sticker
B042,,Membership Fee,10.0,2023,Sticker
B042,,Annual Fee 2023,50.0,2023,Sticker
B042,,Guard Fee - Raya,30.0,2025,Sticker
B042,,Guard Fee - April 2025,30.0,2025,Sticker
B043,,Membership Fee,10.0,2023,Sticker
B043,,Annual Fee 2023,50.0,2023,Sticker
B043,,Guard Fee - Raya,30.0,2025,Sticker
B044,,Membership Fee,10.0,2023,Sticker
B044,,Annual Fee 2023,50.0,2023,Sticker
B044,,Annual Fee 2024,50.0,2024,Sticker
B044,,Guard Fee - Raya,30.0,2025,Sticker
B044,,Guard Fee - April 2025,30.0,2025,Sticker
B045,,Membership Fee,10.0,2023,Sticker
B045,,Annual Fee 2023,50.0,2023,Sticker
B045,,Annual Fee 2024,50.0,2024,Sticker
B045,,Guard Fee - April 2025,30.0,2025,Sticker
B046,,Membership Fee,10.0,2023,Sticker
B046,,Annual Fee 2023,50.0,2023,Sticker
B046,,Guard Fee - Raya,30.0,2025,Sticker
B046,,Guard Fee - April 2025,30.0,2025,Sticker
B047,,Membership Fee,10.0,2023,Sticker
B047,,Annual Fee 2023,50.0,2023,Sticker
B047,,Annual Fee 2024,50.0,2024,Sticker
B047,,Guard Fee - Raya,30.0,2025,Sticker
B047,,Guard Fee - April 2025,30.0,2025,Sticker
B048,,Membership Fee,10.0,2023,Sticker
B048,,Annual Fee 2023,50.0,2023,Sticker
B048,,Annual Fee 2024,50.0,2024,Sticker
B048,,Guard Fee - Raya,30.0,2025,Sticker
B048,,Guard Fee - April 2025,30.0,2025,Sticker
B049,,Membership Fee,10.0,2023,Sticker
B049,,Annual Fee 2023,50.0,2023,Sticker
B049,,Guard Fee - Raya,30.0,2025,Sticker
B049,,Guard Fee - April 2025,30.0,2025,Sticker
B050,,Membership Fee,10.0,2023,Sticker
B050,,Annual Fee 2023,50.0,2023,Sticker
B050,,Annual Fee 2024,50.0,2024,Sticker
B050,,Guard Fee - Raya,30.0,2025,Sticker
B050,,Guard Fee - April 2025,30.0,2025,Sticker
B051,,Membership Fee,10.0,2023,Sticker
B051,,Annual Fee 2023,50.0,2023,Sticker
